Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. – SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;03/2021;NA;NA;NA;NA;45.283;255.444;0;NA;NA;NA;0;8.293;263.737;NA;NA%;NA%;17,17%;NA%;2,99%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;03/2021;NA;NA;NA;NA;33.636;253.465;0;NA;NA;NA;0;8.899;262.363;NA;NA%;NA%;12,82%;NA%;6,83%
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;03/2021;NA;NA;NA;NA;52.406;243.990;0;NA;NA;NA;0;16.954;260.945;NA;NA%;NA%;20,08%;NA%;37,97%
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;03/2021;NA;NA;NA;NA;60.343;238.195;0;NA;NA;NA;0;19.045;257.240;NA;NA%;NA%;23,46%;NA%;13,53%
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;03/2021;NA;NA;NA;NA;45.808;238.362;0;NA;NA;NA;0;18.620;256.982;NA;NA%;NA%;17,83%;NA%;13,40%
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S5;I;2;JUNDIAI;SP;03/2021;NA;NA;NA;NA;57.180;230.260;0;NA;NA;NA;0;26.331;256.591;NA;NA%;NA%;22,28%;NA%;0,98%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;03/2021;NA;NA;NA;NA;38.121;241.136;0;NA;NA;NA;0;14.062;255.197;NA;NA%;NA%;14,94%;NA%;12,29%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;03/2021;NA;NA;NA;NA;79.346;237.144;0;NA;NA;NA;0;17.555;254.699;NA;NA%;NA%;31,15%;NA%;11,31%
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;03/2021;45.012;0;45.012;0;45.012;244.039;29;24;588;21;661;9.185;253.885;1.527.113;17,73%;17,73%;17,73%;2,95%;1,95%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2021;NA;NA;NA;NA;48.288;242.338;0;NA;NA;NA;0;11.542;253.880;NA;NA%;NA%;19,02%;NA%;21,09%
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;03/2021;NA;NA;NA;NA;55.568;240.820;0;NA;NA;NA;0;12.989;253.809;NA;NA%;NA%;21,89%;NA%;9,50%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;03/2021;NA;NA;NA;NA;42.075;240.665;0;NA;NA;NA;0;12.906;253.570;NA;NA%;NA%;16,59%;NA%;6,69%
COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2021;NA;NA;NA;NA;38.143;241.186;0;NA;NA;NA;0;11.666;252.853;NA;NA%;NA%;15,08%;NA%;15,44%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;03/2021;NA;NA;NA;NA;42.413;243.015;0;NA;NA;NA;0;9.793;252.808;NA;NA%;NA%;16,78%;NA%;11,38%
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11760553;n1;S4;I;2;DOURADINA;PR;03/2021;80.477;0;80.477;0;80.477;126.291;0;0;0;0;0;126.036;252.326;NA;31,89%;31,89%;31,89%;NA%;0,30%
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2021;NA;NA;NA;NA;32.917;233.075;0;NA;NA;NA;0;15.526;248.601;NA;NA%;NA%;13,24%;NA%;21,05%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;03/2021;NA;NA;NA;NA;92.757;233.823;0;NA;NA;NA;0;13.669;247.492;NA;NA%;NA%;37,48%;NA%;5,89%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;03/2021;NA;NA;NA;NA;28.411;236.578;0;NA;NA;NA;0;10.012;246.590;NA;NA%;NA%;11,52%;NA%;36,67%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;I;2;CASCAVEL;PR;03/2021;NA;NA;NA;NA;29.857;239.754;0;NA;NA;NA;0;5.908;245.662;NA;NA%;NA%;12,15%;NA%;11,39%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;03/2021;NA;NA;NA;NA;43.088;231.780;0;NA;NA;NA;0;12.548;244.328;NA;NA%;NA%;17,64%;NA%;12,25%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;03/2021;NA;NA;NA;NA;43.380;236.135;0;NA;NA;NA;0;7.360;243.495;NA;NA%;NA%;17,82%;NA%;7,92%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;03/2021;NA;NA;NA;NA;44.041;231.558;0;NA;NA;NA;0;11.266;242.823;NA;NA%;NA%;18,14%;NA%;5,52%
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;S5;I;2;FLORIANOPOLIS;SC;03/2021;NA;NA;NA;NA;126.116;227.792;0;NA;NA;NA;0;13.753;241.544;NA;NA%;NA%;52,21%;NA%;0,97%
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;S5;I;2;BENTO GONCALVES;RS;03/2021;NA;NA;NA;NA;55.776;226.588;0;NA;NA;NA;0;13.929;240.517;NA;NA%;NA%;23,19%;NA%;0,10%
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;03/2021;NA;NA;NA;NA;51.217;227.762;0;NA;NA;NA;0;12.042;239.804;NA;NA%;NA%;21,36%;NA%;34,52%
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;I;2;BIRIGUI;SP;03/2021;42.862;0;42.862;0;42.862;225.969;0;0;70;0;70;13.119;239.158;375.748;17,92%;17,92%;17,92%;11,41%;12,41%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;03/2021;NA;NA;NA;NA;37.400;226.118;0;NA;NA;NA;0;12.809;238.927;NA;NA%;NA%;15,65%;NA%;27,34%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;03/2021;NA;NA;NA;NA;41.911;230.186;0;NA;NA;NA;0;8.292;238.479;NA;NA%;NA%;17,57%;NA%;19,79%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;03/2021;NA;NA;NA;NA;126.789;217.502;0;NA;NA;NA;0;20.394;237.896;NA;NA%;NA%;53,30%;NA%;1,22%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;S5;I;2;ASSIS CHATEAUBRIAND;PR;03/2021;NA;NA;NA;NA;34.309;225.519;0;NA;NA;NA;0;10.644;236.163;NA;NA%;NA%;14,53%;NA%;14,70%
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;03/2021;NA;NA;NA;NA;91.470;223.299;0;NA;NA;NA;0;12.796;236.094;NA;NA%;NA%;38,74%;NA%;5,85%
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;03/2021;NA;NA;NA;NA;30.275;217.369;0;NA;NA;NA;0;14.141;231.510;NA;NA%;NA%;13,08%;NA%;22,79%
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;03/2021;NA;NA;NA;NA;41.716;219.659;0;NA;NA;NA;0;11.837;231.496;NA;NA%;NA%;18,02%;NA%;33,59%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;03/2021;NA;NA;NA;NA;44.308;222.642;0;NA;NA;NA;0;8.667;231.308;NA;NA%;NA%;19,16%;NA%;7,99%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;03/2021;NA;NA;NA;NA;45.071;207.680;0;NA;NA;NA;0;22.666;230.346;NA;NA%;NA%;19,57%;NA%;18,92%
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;03/2021;NA;NA;NA;NA;45.187;212.587;0;NA;NA;NA;0;15.664;228.250;NA;NA%;NA%;19,80%;NA%;18,91%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;03/2021;NA;NA;NA;NA;154.417;218.451;0;NA;NA;NA;0;9.273;227.724;NA;NA%;NA%;67,81%;NA%;0,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;03/2021;NA;NA;NA;NA;40.273;217.401;0;NA;NA;NA;0;10.214;227.614;NA;NA%;NA%;17,69%;NA%;10,19%
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;SAO JOSE;SC;03/2021;NA;NA;NA;NA;43.277;209.760;0;NA;NA;NA;0;13.821;223.581;NA;NA%;NA%;19,36%;NA%;4,48%
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;03/2021;NA;NA;NA;NA;43.265;211.971;0;NA;NA;NA;0;10.745;222.715;NA;NA%;NA%;19,43%;NA%;3,91%
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;03/2021;NA;NA;NA;NA;42.017;216.798;0;NA;NA;NA;0;4.524;221.321;NA;NA%;NA%;18,98%;NA%;10,18%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;03/2021;NA;NA;NA;NA;24.397;214.334;0;NA;NA;NA;0;6.560;220.894;NA;NA%;NA%;11,04%;NA%;33,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;S5;I;2;CARATINGA;MG;03/2021;NA;NA;NA;NA;48.294;210.841;0;NA;NA;NA;0;9.857;220.698;NA;NA%;NA%;21,88%;NA%;21,26%
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;S4;I;2;SANTO CRISTO;RS;03/2021;40.223;0;40.223;0;40.223;202.778;0;0;0;0;0;16.238;219.016;NA;18,37%;18,37%;18,37%;NA%;22,82%
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;b3S;S5;I;2;NOVO HAMBURGO;RS;03/2021;NA;NA;NA;NA;32.843;205.938;0;NA;NA;NA;0;12.528;218.466;NA;NA%;NA%;15,03%;NA%;11,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;03/2021;NA;NA;NA;NA;65.892;206.827;0;NA;NA;NA;0;10.867;217.694;NA;NA%;NA%;30,27%;NA%;6,26%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA GERAÇÕES – CRESOL GERAÇÕES;4622657;b3S;S5;I;2;TENENTE PORTELA;RS;03/2021;NA;NA;NA;NA;31.324;207.036;0;NA;NA;NA;0;7.547;214.583;NA;NA%;NA%;14,60%;NA%;21,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2021;NA;NA;NA;NA;43.020;205.185;0;NA;NA;NA;0;8.088;213.273;NA;NA%;NA%;20,17%;NA%;14,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;S5;I;2;PIUMHI;MG;03/2021;NA;NA;NA;NA;33.457;203.884;0;NA;NA;NA;0;8.346;212.230;NA;NA%;NA%;15,76%;NA%;36,57%
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;03/2021;NA;NA;NA;NA;53.567;192.446;0;NA;NA;NA;0;18.647;211.093;NA;NA%;NA%;25,38%;NA%;8,11%
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;S5;I;2;CURITIBA;PR;03/2021;NA;NA;NA;NA;81.777;156.452;0;NA;NA;NA;0;54.300;210.752;NA;NA%;NA%;38,80%;NA%;0,85%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;S5;I;2;OURO PRETO DO OESTE;RO;03/2021;NA;NA;NA;NA;56.760;197.288;0;NA;NA;NA;0;13.178;210.466;NA;NA%;NA%;26,97%;NA%;7,00%
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;03/2021;NA;NA;NA;NA;80.197;183.869;0;NA;NA;NA;0;25.456;209.324;NA;NA%;NA%;38,31%;NA%;2,33%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;03/2021;NA;NA;NA;NA;59.464;190.478;0;NA;NA;NA;0;16.744;207.222;NA;NA%;NA%;28,70%;NA%;12,41%
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;03/2021;31.881;0;31.881;0;31.881;180.375;0;0;64;0;64;25.337;205.775;1.509.046;15,49%;15,49%;15,49%;2,11%;23,33%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;03/2021;NA;NA;NA;NA;54.666;190.063;0;NA;NA;NA;0;13.776;203.839;NA;NA%;NA%;26,82%;NA%;9,88%
COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF;4013172;b3S;S5;I;2;FRANCA;SP;03/2021;NA;NA;NA;NA;28.344;192.494;0;NA;NA;NA;0;10.991;203.485;NA;NA%;NA%;13,93%;NA%;9,90%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;S5;I;2;SANTANA DO LIVRAMENTO;RS;03/2021;NA;NA;NA;NA;45.340;191.644;0;NA;NA;NA;0;10.931;202.575;NA;NA%;NA%;22,38%;NA%;6,22%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;03/2021;24.523;0;24.523;0;24.523;171.442;0;0;18.195;0;18.195;11.992;201.629;759.167;12,16%;12,16%;12,16%;3,23%;8,54%
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;03/2021;NA;NA;NA;NA;97.812;183.854;0;NA;NA;NA;0;16.128;199.983;NA;NA%;NA%;48,91%;NA%;1,67%
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3612764;b3S;S5;I;2;CACOAL;RO;03/2021;NA;NA;NA;NA;47.358;188.043;0;NA;NA;NA;0;11.581;199.624;NA;NA%;NA%;23,72%;NA%;15,82%
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;03/2021;41.996;0;41.996;0;41.996;191.346;0;0;230;0;230;7.150;198.726;542.313;21,13%;21,13%;21,13%;7,74%;17,76%
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. – SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;03/2021;NA;NA;NA;NA;41.010;181.369;0;NA;NA;NA;0;16.346;197.715;NA;NA%;NA%;20,74%;NA%;17,17%
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;n1;S4;I;2;NOVO HAMBURGO;RS;03/2021;31.045;0;31.045;0;31.045;142.340;0;0;0;0;0;53.588;195.929;NA;15,85%;15,85%;15,85%;NA%;16,26%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;03/2021;32.845;0;32.845;0;32.845;177.892;0;0;12.129;0;12.129;5.637;195.658;433.897;16,79%;16,79%;16,79%;7,57%;1,54%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;S5;I;2;GUANHAES;MG;03/2021;NA;NA;NA;NA;36.237;184.776;0;NA;NA;NA;0;10.512;195.288;NA;NA%;NA%;18,56%;NA%;9,96%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO, ECONOMIA E EMPRESÁRIOS DE ERECHIM LTDA;1572667;b3S;S5;I;2;ERECHIM;RS;03/2021;NA;NA;NA;NA;33.802;187.389;0;NA;NA;NA;0;6.630;194.019;NA;NA%;NA%;17,42%;NA%;3,78%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;03/2021;41.844;0;41.844;0;41.844;155.151;0;0;10.992;0;10.992;27.543;193.687;754.591;21,60%;21,60%;21,60%;5,55%;8,77%
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;03/2021;NA;NA;NA;NA;49.194;180.021;0;NA;NA;NA;0;12.536;192.557;NA;NA%;NA%;25,55%;NA%;12,12%
COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ;25536764;b3S;S5;I;2;LUZ;MG;03/2021;NA;NA;NA;NA;29.042;182.494;0;NA;NA;NA;0;8.916;191.410;NA;NA%;NA%;15,17%;NA%;20,63%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S4;I;2;ARARAQUARA;SP;03/2021;34.579;0;34.579;0;34.579;177.578;0;0;75;0;75;13.407;191.060;318.537;18,10%;18,10%;18,10%;10,86%;10,14%
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;03/2021;NA;NA;NA;NA;57.957;180.161;0;NA;NA;NA;0;10.450;190.612;NA;NA%;NA%;30,41%;NA%;1,13%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS- CRESOL VALE DAS ARAUCÁRIAS;6126780;b3S;S5;I;2;GUARAPUAVA;PR;03/2021;NA;NA;NA;NA;28.926;182.361;0;NA;NA;NA;0;6.564;188.925;NA;NA%;NA%;15,31%;NA%;15,81%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;03/2021;NA;NA;NA;NA;44.616;171.799;0;NA;NA;NA;0;15.543;187.342;NA;NA%;NA%;23,82%;NA%;15,07%
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;S5;I;2;BRASILIA;DF;03/2021;NA;NA;NA;NA;24.393;176.199;0;NA;NA;NA;0;10.725;186.924;NA;NA%;NA%;13,05%;NA%;9,83%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4663561;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;03/2021;NA;NA;NA;NA;41.117;179.575;0;NA;NA;NA;0;7.172;186.747;NA;NA%;NA%;22,02%;NA%;8,17%
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;S4;I;3;BARUERI;SP;03/2021;59.488;0;59.488;0;59.488;167.715;2.414;0;0;0;2.414;16.284;186.412;NA;31,91%;31,91%;31,91%;NA%;1,97%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;03/2021;NA;NA;NA;NA;103.452;177.227;0;NA;NA;NA;0;8.385;185.612;NA;NA%;NA%;55,74%;NA%;2,47%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;03/2021;NA;NA;NA;NA;30.939;171.419;0;NA;NA;NA;0;13.927;185.347;NA;NA%;NA%;16,69%;NA%;7,27%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;S5;I;2;POMPEU;MG;03/2021;NA;NA;NA;NA;42.774;175.806;0;NA;NA;NA;0;8.344;184.150;NA;NA%;NA%;23,23%;NA%;5,23%
COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;4138455;b3S;S5;I;2;NATAL;RN;03/2021;NA;NA;NA;NA;46.277;171.252;0;NA;NA;NA;0;12.682;183.934;NA;NA%;NA%;25,16%;NA%;5,84%
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;03/2021;NA;NA;NA;NA;45.365;172.603;0;NA;NA;NA;0;11.098;183.701;NA;NA%;NA%;24,69%;NA%;29,14%
COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA;3412878;b3S;S5;I;2;ITURAMA;MG;03/2021;NA;NA;NA;NA;45.233;174.037;0;NA;NA;NA;0;9.663;183.701;NA;NA%;NA%;24,62%;NA%;5,99%
