Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;09/2020;NA;NA;NA;NA;576.343;1.985.967;0;NA;NA;NA;0;123.391;2.109.358;NA;NA%;NA%;27,32%;NA%;5,90%
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;09/2020;792.319;0;792.319;0;792.319;1.783.042;126;0;0;0;126;257.136;2.040.305;NA;38,83%;38,83%;38,83%;NA%;3,75%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;09/2020;NA;NA;NA;NA;387.015;1.861.951;0;NA;NA;NA;0;73.825;1.935.776;NA;NA%;NA%;19,99%;NA%;6,67%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;09/2020;431.888;0;431.888;646;432.534;1.832.787;902;0;1.799;0;2.701;85.353;1.920.840;3.227.698;22,48%;22,48%;22,52%;13,38%;7,53%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;09/2020;529.606;0;529.606;0;529.606;1.821.025;0;0;1.688;0;1.688;93.471;1.916.184;3.298.318;27,64%;27,64%;27,64%;16,06%;5,55%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;09/2020;283.563;0;283.563;0;283.563;1.878.746;20.716;0;852;0;21.568;9.148;1.909.462;2.634.596;14,85%;14,85%;14,85%;10,76%;8,51%
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2020;381.957;0;381.957;0;381.957;1.785.602;0;0;286;0;286;104.290;1.890.178;9.229.982;20,21%;20,21%;20,21%;4,14%;1,45%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;09/2020;472.985;0;472.985;0;472.985;1.741.880;2.186;0;1.958;0;4.144;110.226;1.856.250;3.195.872;25,48%;25,48%;25,48%;14,80%;7,36%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;09/2020;388.542;0;388.542;0;388.542;1.818.794;528;0;921;0;1.449;28.061;1.848.303;2.538.329;21,02%;21,02%;21,02%;15,31%;8,35%
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;S4;I;2;BARUERI;SP;09/2020;295.735;0;295.735;0;295.735;1.040.655;0;0;0;0;0;761.784;1.802.439;NA;16,41%;16,41%;16,41%;NA%;0,68%
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;09/2020;NA;NA;NA;NA;519.025;1.662.543;0;NA;NA;NA;0;92.462;1.755.004;NA;NA%;NA%;29,57%;NA%;4,45%
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;09/2020;843.831;0;843.831;0;843.831;1.449.827;0;8.326;0;0;8.326;146.862;1.605.015;3.800.418;52,57%;52,57%;52,57%;22,20%;0,04%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;09/2020;NA;NA;NA;NA;566.180;1.536.360;0;NA;NA;NA;0;62.492;1.598.852;NA;NA%;NA%;35,41%;NA%;3,34%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;09/2020;373.691;0;373.691;0;373.691;1.460.337;0;0;1.238;0;1.238;96.848;1.558.423;2.608.037;23,98%;23,98%;23,98%;14,33%;8,37%
AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23862762;n1;S4;I;2;VITORIA;ES;09/2020;44.220;0;44.220;0;44.220;1.305.291;0;0;0;0;0;218.801;1.524.092;NA;2,90%;2,90%;2,90%;NA%;18,69%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;S4;I;2;RODEIO BONITO;RS;09/2020;272.554;0;272.554;0;272.554;1.451.522;0;0;821;0;821;50.551;1.502.894;2.448.987;18,14%;18,14%;18,14%;11,13%;7,89%
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;S4;I;3;BARUERI;SP;09/2020;691.625;0;691.625;0;691.625;1.214.751;5.200;0;0;0;5.200;271.682;1.491.634;NA;46,37%;46,37%;46,37%;NA%;0,00%
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;09/2020;180.990;0;180.990;0;180.990;1.420.846;0;0;229;0;229;29.218;1.450.292;7.307.009;12,48%;12,48%;12,48%;2,48%;6,85%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;09/2020;273.283;0;273.283;0;273.283;1.380.675;9.574;0;1.442;0;11.016;39.241;1.430.931;2.565.515;19,10%;19,10%;19,10%;10,65%;14,00%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;09/2020;495.171;0;495.171;0;495.171;1.254.962;0;0;3.322;0;3.322;108.765;1.367.049;2.826.194;36,22%;36,22%;36,22%;17,52%;7,03%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;09/2020;NA;NA;NA;NA;278.942;1.251.564;0;NA;NA;NA;0;76.102;1.327.666;NA;NA%;NA%;21,01%;NA%;5,66%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;09/2020;237.400;0;237.400;0;237.400;1.285.189;13.083;0;959;0;14.043;17.094;1.316.326;2.164.306;18,04%;18,04%;18,04%;10,97%;12,70%
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;09/2020;189.642;0;189.642;0;189.642;1.238.567;0;0;48.917;0;48.917;25.745;1.313.229;7.345.398;14,44%;14,44%;14,44%;2,58%;2,39%
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;09/2020;NA;NA;NA;NA;383.238;1.220.551;0;NA;NA;NA;0;81.972;1.302.523;NA;NA%;NA%;29,42%;NA%;4,13%
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;09/2020;NA;NA;NA;NA;221.353;1.210.988;0;NA;NA;NA;0;84.854;1.295.842;NA;NA%;NA%;17,08%;NA%;8,94%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S5;I;2;JOAO PESSOA;PB;09/2020;NA;NA;NA;NA;440.170;1.154.020;0;NA;NA;NA;0;76.139;1.230.159;NA;NA%;NA%;35,78%;NA%;7,39%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;09/2020;224.598;0;224.598;0;224.598;1.157.369;0;0;0;0;0;65.244;1.222.613;1.948.848;18,37%;18,37%;18,37%;11,52%;16,25%
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2020;176.201;0;176.201;0;176.201;1.116.436;0;0;50.575;0;50.575;49.757;1.216.768;4.343.120;14,48%;14,48%;14,48%;4,06%;10,20%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;09/2020;322.857;0;322.857;2.154;325.011;1.099.632;0;0;934;0;934;72.018;1.172.584;2.009.750;27,53%;27,53%;27,72%;16,06%;7,17%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;09/2020;182.151;0;182.151;0;182.151;1.117.370;0;0;974;0;974;37.069;1.155.413;1.898.395;15,76%;15,76%;15,76%;9,59%;18,39%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;S4;I;2;TEUTONIA;RS;09/2020;271.685;0;271.685;0;271.685;1.074.215;0;0;961;0;961;73.499;1.148.675;1.973.904;23,65%;23,65%;23,65%;13,76%;10,61%
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;09/2020;191.344;0;191.344;0;191.344;1.073.581;0;0;0;0;0;54.948;1.128.529;1.733.049;16,96%;16,96%;16,96%;11,04%;23,18%
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;09/2020;162.444;0;162.444;0;162.444;1.082.221;0;0;378;0;378;39.307;1.121.907;5.109.957;14,48%;14,48%;14,48%;3,18%;14,64%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;09/2020;211.474;0;211.474;0;211.474;1.061.915;0;0;1.341;0;1.341;55.668;1.118.924;1.818.275;18,90%;18,90%;18,90%;11,63%;9,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;09/2020;NA;NA;NA;NA;206.950;1.055.376;0;NA;NA;NA;0;57.245;1.112.621;NA;NA%;NA%;18,60%;NA%;11,81%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;09/2020;322.958;0;322.958;0;322.958;1.013.788;0;0;749;0;749;71.978;1.086.515;1.774.514;29,72%;29,72%;29,72%;18,20%;5,70%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;09/2020;172.241;0;172.241;963;173.204;1.030.648;0;0;0;0;0;49.075;1.079.723;1.874.101;15,95%;15,95%;16,04%;9,19%;15,24%
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA – UNICRED VALOR CAPITAL;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;09/2020;NA;NA;NA;NA;310.148;1.024.702;0;NA;NA;NA;0;51.178;1.075.881;NA;NA%;NA%;28,83%;NA%;3,59%
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;09/2020;327.176;0;327.176;0;327.176;1.005.123;5.231;4.274;39.897;3.799;53.201;1.695;1.060.019;5.473.094;30,87%;30,87%;30,87%;5,98%;8,71%
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;S5;I;2;LONDRINA;PR;09/2020;NA;NA;NA;NA;155.727;995.384;0;NA;NA;NA;0;62.088;1.057.472;NA;NA%;NA%;14,73%;NA%;13,06%
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2020;198.245;0;198.245;0;198.245;959.331;22;18;6.940;16;6.996;87.176;1.053.503;5.493.066;18,82%;18,82%;18,82%;3,61%;18,79%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;S4;I;2;ITAQUI;RS;09/2020;388.633;0;388.633;0;388.633;1.009.233;0;0;762;0;762;35.334;1.045.329;1.708.133;37,18%;37,18%;37,18%;22,75%;4,84%
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;09/2020;NA;NA;NA;NA;352.047;974.084;0;NA;NA;NA;0;65.679;1.039.763;NA;NA%;NA%;33,86%;NA%;2,82%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;09/2020;257.302;0;257.302;0;257.302;981.961;0;0;724;0;724;56.743;1.039.428;1.677.325;24,75%;24,75%;24,75%;15,34%;9,36%
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;S4;I;2;MARAU;RS;09/2020;183.976;0;183.976;0;183.976;972.804;0;0;1.479;0;1.479;63.852;1.038.135;1.748.739;17,72%;17,72%;17,72%;10,52%;20,33%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87900601;b3S;S4;I;2;SOLEDADE;RS;09/2020;218.061;0;218.061;0;218.061;952.464;0;0;512;0;512;38.686;991.662;1.504.351;21,99%;21,99%;21,99%;14,50%;10,19%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89049738;b3S;S4;I;2;TRES DE MAIO;RS;09/2020;283.094;0;283.094;0;283.094;922.216;0;0;623;0;623;38.354;961.193;1.571.014;29,45%;29,45%;29,45%;18,02%;10,68%
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;S4;I;2;SAO JOAO;PR;09/2020;216.206;0;216.206;0;216.206;901.459;0;0;0;0;0;56.826;958.285;1.487.648;22,56%;22,56%;22,56%;14,53%;6,28%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89990501;b3S;S4;I;2;IBIRAIARAS;RS;09/2020;238.023;0;238.023;0;238.023;890.126;0;0;1.243;0;1.243;61.284;952.652;1.594.025;24,99%;24,99%;24,99%;14,93%;3,43%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;09/2020;229.815;0;229.815;0;229.815;889.123;0;0;1.030;0;1.030;61.228;951.382;1.650.539;24,16%;24,16%;24,16%;13,92%;18,30%
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;09/2020;NA;NA;NA;NA;196.676;907.638;0;NA;NA;NA;0;42.497;950.135;NA;NA%;NA%;20,70%;NA%;9,65%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;b3S;S4;I;2;ARAPUTANGA;MT;09/2020;191.495;0;191.495;0;191.495;888.936;0;0;468;0;468;45.072;934.476;1.403.043;20,49%;20,49%;20,49%;13,65%;9,43%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;09/2020;164.720;0;164.720;0;164.720;883.985;0;0;759;0;759;33.622;918.365;1.510.220;17,94%;17,94%;17,94%;10,91%;7,97%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES – SICREDI RAÍZES RS/SC/MG;88099247;b3S;S4;I;2;CAMPO NOVO;RS;09/2020;240.034;0;240.034;0;240.034;877.557;0;0;894;0;894;36.334;914.785;1.463.321;26,24%;26,24%;26,24%;16,40%;4,24%
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;S4;I;1;FLORIANOPOLIS;SC;09/2020;321.285;0;321.285;0;321.285;709.756;0;0;0;0;0;202.975;912.732;NA;35,20%;35,20%;35,20%;NA%;0,75%
